league_id,league_name,year,draft_type,num_teams,scoring_type,roster_size,num_starters,num_bench,ppr_points,keepers,num_rostered_qb,num_rostered_rb,num_rostered_rb_wr,num_rostered_wr,num_rostered_te,num_rostered_d_st,num_rostered_k,num_rostered_be,num_rostered_rb_wr_te,num_rostered_ir,num_rostered_wr_te,num_rostered_dt,num_rostered_de,num_rostered_lb,num_rostered_edr,num_rostered_cb,num_rostered_s,num_rostered_dp,num_rostered_p,num_rostered_hc,num_rostered_op,num_rostered_dl,num_rostered_db
635528,You Brought Your Potion Right,2017,draft,10,head_to_head_points,18,11,7,0.5,0,2,2,0,3,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635540,Central Valley Auto,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635541,Four More Years,2017,draft,12,head_to_head_points,15,9,6,0.5,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635546,Remitco_AFC,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635551,Drafting In The Dark FFL,2017,draft,12,head_to_head_points,18,9,9,0,0,1,2,1,1,1,1,1,9,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
635564,Kenai River Fantasy Football,2017,draft,10,head_to_head_points,17,10,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
635567,Janes Golden Tate,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635569,Atlanta 8-Team 635569,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635575,The League,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635581,KRAZY ABOUT FOOTBALL,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635584,Alehouse Quarterback League,2017,draft,10,head_to_head_points,17,9,8,0,0,1,1,0,2,1,1,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
635586,A Flock of Seahawks,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635588,Colberg Crew 08,2017,draft,10,head_to_head_points,17,9,8,0,0,1,2,0,2,1,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635595,BPS FF,2017,draft,12,head_to_head_points,15,9,6,0,0,1,1,0,2,1,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635604,Florida Tile 2017,2017,draft,10,head_to_head_points,15,9,6,1,0,1,2,0,0,0,1,1,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
635617,Baltimore 635617,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635619,RTFFL,2017,draft,10,head_to_head_points,15,9,6,1,0,1,2,1,2,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635625,Prem Ops Express,2017,draft,14,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635627,DSFFL,2017,draft,12,head_to_head_points,15,9,6,0,0,1,2,1,2,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635632,Cleveland 12-Team PPR 635632,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635646,"Clear Eyes, Full Hearts",2017,draft,10,head_to_head_points,15,9,6,0,0,1,2,1,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635657,Joe Buck Yourself,2017,draft,12,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635661,The League 7even,2017,draft,12,head_to_head_points,14,9,5,0,0,1,2,0,2,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635672,WOJM FFL,2017,draft,16,head_to_head_points,13,10,3,1,0,1,1,0,1,0,1,1,3,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0
635675,Tenacious Ds Fantasy League,2017,draft,12,head_to_head_points,14,8,6,1,0,1,1,0,2,0,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635680,Friendly Fantasy Football League,2017,draft,12,head_to_head_points,16,9,7,1,2,1,2,0,2,1,1,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
635689,4th Annual Shufflin Crew League,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635691,NKY1,2017,draft,12,head_to_head_points,14,9,5,0,0,1,2,0,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635694,DCHS,2017,draft,8,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635696,Oakland 635696,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635720,The West Virginia 8,2017,draft,16,head_to_head_points,13,9,4,0,1,1,2,0,2,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635740,The Pepek Pro-Am Challenge,2017,draft,12,head_to_head_points,15,9,6,1,0,1,2,1,2,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635742,Jack Lamberts Teeth,2017,draft,12,head_to_head_points,16,10,6,0,0,1,2,0,2,1,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635746,The Best Around,2017,draft,10,head_to_head_points,15,9,6,1,0,1,2,1,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635753,NSWCLAFFL2K17,2017,draft,14,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635778,The League 2016,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635779,Jonly Bonly,2017,draft,8,head_to_head_points,14,9,5,1,0,1,2,1,2,1,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
635782,My Neighbor Is Batshit Crazy,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635792,The ClubMarine,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635796,League of Nerds!,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635804,Story Time,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635807,Daniel Evans League,2017,draft,12,head_to_head_points,23,14,9,0,0,1,2,0,2,1,0,1,9,1,0,0,0,0,2,0,0,0,0,0,0,0,2,2
635808,Wii Not So FIt,2017,draft,12,head_to_head_points,13,9,4,0,0,1,2,0,2,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635810,4th and Drunk,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635819,Balls and Chains,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635837,FFB Established 1979,2017,draft,10,head_to_head_points,16,7,9,0,7,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
635845,All in the Family FFL4,2017,draft,10,head_to_head_points,16,9,7,0,0,1,1,1,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635850,The League from Out Of Town,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635851,Houston 12-Team 635851,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635883,New England 635883,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635887,Booster Park League,2017,draft,4,head_to_head_points,20,13,7,0.5,0,1,3,0,3,2,1,1,7,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
635894,Elite8,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635902,Greenlawn Hall of Famers II,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635908,ACI_JAILS,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635921,Gridiron Geeks,2017,draft,12,head_to_head_points,16,9,7,1,1,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635925,Lob Mob 2017,2017,draft,12,head_to_head_points,15,9,6,0.5,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635927,New York Jets in 2027,2017,draft,10,head_to_head_points,17,9,8,0.5,0,1,2,0,3,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635938,Flailing Fangirls The 2nd Coming,2017,draft,10,head_to_head_points,17,9,8,0,0,1,2,0,2,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635940,The Nonsense League,2017,draft,4,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635941,House of Pain,2017,draft,10,head_to_head_points,13,8,5,0,0,1,1,0,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635950,Bad Man $ League,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635955,Lebanon Braggin Rights,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635961,Moose Pack,2017,draft,12,head_to_head_points,15,9,6,0.5,0,1,2,0,2,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635964,The Dirty Dozen,2017,draft,12,head_to_head_points,18,10,8,0.2,0,1,2,0,2,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
635965,She Who Shall Not Be Named,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635974,The Jazzuits League of Football,2017,draft,12,head_to_head_points,20,13,7,0,0,2,2,0,2,1,1,1,7,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0
635982,FridayNightTights,2017,draft,12,head_to_head_points,13,9,4,0,1,1,2,0,2,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636001,Law Abiding Citizens,2017,draft,10,head_to_head_points,16,9,7,0,4,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636004,Butch,2017,draft,14,head_to_head_points,18,9,9,0,0,1,2,0,2,1,1,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636006,Dexter McClusterFucks,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636009,Deepdale Golf Club,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636031,Cath Lab,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
636032,Lowes Football League (LFL),2017,draft,10,head_to_head_points,18,11,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
636059,Cornerstone Fantasy Football,2017,draft,14,head_to_head_points,15,9,6,0,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636077,A League of Ordinary Gentlemen,2017,draft,8,head_to_head_points,18,10,8,1,0,1,2,0,3,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636087,Supplemental Income League,2017,draft,12,head_to_head_points,16,9,7,0.5,6,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636089,Chicago 636089,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636101,DaLeeg,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636111,I Tripped NFL Down,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636117,I Cant Believe Its Not Cutler,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636134,Kind of a Big Deal,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,0,0,0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
636158,Work Football League,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636164,Oakland PPR 636164,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636192,Just the 10 of us,2017,draft,10,head_to_head_points,17,10,7,1,0,1,2,0,3,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636194,The Champions (and some losers),2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636196,Cleveland 8-Team 636196,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636201,The League,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636202,6 man league,2017,draft,6,head_to_head_points,33,21,12,1,0,2,3,0,3,1,0,2,12,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1
636205,The Hard Hitters League,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636216,Cheeseheads,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636220,FOOTball FETISH,2017,draft,8,head_to_head_points,17,9,8,0,0,1,2,1,2,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636239,Six To Midnight,2017,draft,12,head_to_head_points,15,9,6,1,2,1,2,0,2,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636246,AMPD UP,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636250,Low Expectations,2017,draft,8,head_to_head_points,16,9,7,0,2,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636254,KCC No BS,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636264,The Running Man,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
636265,The World We Deserve,2017,draft,10,head_to_head_points,20,12,8,0,0,2,3,1,0,0,1,1,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
636266,Naptown is the Best Town,2017,draft,12,head_to_head_points,15,9,6,0,2,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636267,Minnesota 636267,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636273,Porcinis,2017,draft,8,head_to_head_points,16,9,7,0.5,2,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636297,Pens Fans,2017,draft,12,head_to_head_points,16,11,5,1,16,2,2,0,2,1,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636298,cookeville keeper league,2017,draft,10,head_to_head_points,30,9,21,1,30,1,2,0,2,1,1,1,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
636306,Somewhere over Dwayne Bowe,2017,draft,10,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636332,The Baylor Quality Alliance,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636337,Football4Fun,2017,draft,12,head_to_head_points,16,10,6,0.5,0,1,1,1,1,1,1,1,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
636339,Smashed-In-3D,2017,draft,10,head_to_head_points,23,15,8,0.5,0,2,2,1,2,1,1,1,8,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
636343,Legion of Doom!,2017,draft,14,head_to_head_points,14,9,5,0.5,0,1,2,0,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636349,Big Ells New York Giants,2017,draft,11,head_to_head_points,26,19,7,10,0,1,2,0,2,2,1,0,7,0,4,0,1,1,3,0,2,1,1,0,0,1,1,0
636352,Multiple Scoregasms,2017,draft,10,head_to_head_points,16,10,6,1,0,1,2,0,3,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636359,LeagueOfExtraordinaryGentlemen,2017,draft,4,head_to_head_points,23,11,12,0,0,1,2,0,2,1,1,1,12,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
636363,Only the Strong Survive,2017,draft,10,head_to_head_points,16,9,7,0,1,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636364,Liga dos Pessoas Extraordinária,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636366,Divas with Balls,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636367,Hartwell,2017,draft,10,head_to_head_points,21,18,3,0,0,1,2,0,2,1,0,1,3,0,0,0,2,2,3,0,2,2,0,0,0,0,0,0
636384,Sweet Caroline Crew,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636387,American Ninja Warrior T Rex,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636388,WH 2K17 FF Academy,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636398,Kiewit AP,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636400,Post-Grad Swagger,2017,draft,10,head_to_head_points,17,10,7,1,0,2,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636407,ATLiens,2017,draft,10,head_to_head_points,14,9,5,0,1,1,2,0,2,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636413,Arizona 636413,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636426,Your Biggest Fantasy,2017,draft,12,head_to_head_points,15,9,6,0.5,0,1,2,1,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636432,The Lady Ballers,2017,draft,12,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636437,League of CHAMPIONS,2017,draft,12,head_to_head_points,15,9,6,0,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636442,Souths Finest,2017,draft,10,head_to_head_points,17,10,7,0,0,1,2,0,3,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636445,UFL,2017,draft,10,head_to_head_points,15,9,6,0,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636450,Waxed Ketchup Cup,2017,draft,12,head_to_head_points,14,10,4,0.5,0,1,2,1,2,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636456,texas holdem,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636463,The NFL Swamp,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636467,Super Awsome Funtime,2017,draft,10,head_to_head_points,16,9,7,0.5,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636469,Crime and Punishment 2017,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636475,Basey Bowl VI,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636478,Blitz Brigade,2017,draft,9,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636485,Sunday Funday,2017,draft,10,head_to_head_points,15,9,6,1,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636499,Dallas 636499,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636508,We Dem Boyzzz!,2017,draft,10,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636529,Boredom,2017,draft,10,head_to_head_points,16,10,6,0,0,2,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636553,Iconic 2,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636565,TTU Law Grads,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636567,This is the league that never en,2017,draft,8,head_to_head_points,14,9,5,0,5,1,2,0,2,1,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
636568,New Orleans PPR 636568,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636572,Allatoona Alumni,2017,draft,5,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636574,Green Bay 8-Team 636574,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636580,New Orleans 636580,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636584,Martinsburg Football League,2017,draft,12,head_to_head_points,26,13,13,2,0,1,1,1,2,1,0,1,13,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
636586,REPS FOR JESUS,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636590,RUGSLINGERS,2017,draft,12,head_to_head_points,17,9,8,0,0,1,2,0,2,0,1,1,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
636594,BAMF Football League,2017,draft,12,head_to_head_points,14,9,5,0.2,0,1,2,0,2,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636601,Kansas City 8-Team PPR 636601,2017,draft,8,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636604,Sunday Boozers,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636609,Arizona 636609,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636613,CAMDEN INSANE POSSE,2017,draft,10,head_to_head_points,20,10,10,1,0,1,2,0,3,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636635,Hyde Park Footballers,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636638,Goodwin Family,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636644,SUPER SALES SUCK,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636649,*DaDiggz*,2017,draft,10,head_to_head_points,15,10,5,0,0,2,2,0,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636655,Rioquerque,2017,draft,10,head_to_head_points,17,10,7,0,0,2,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636661,The American Minority,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636681,PlanMember,2017,draft,12,head_to_head_points,16,10,6,1,0,1,2,0,2,1,1,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
636686,Family Ties,2017,draft,8,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636690,Rock Creek Fantasy Football,2017,draft,12,head_to_head_points,16,9,7,0,2,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
